barcode;amount
76406140629;2
94840846484;1
70148447487;3
17288548619;10
10112341252;8
19635402541;6
32190573207;10
89554365138;9
78230612751;10
88776201237;8
64902324742;3
80473122795;8
37235962737;5
32300723417;3
46918787648;10
96332467525;7
58012557082;8
75097912674;6
16140259750;9
69935532157;7
98036274794;10
44069587100;9
79318004214;7
97827943964;5
27287512000;3
94307285319;7
42788092647;6
21006663221;1
10863463390;6
17240409828;9
67347561409;7
19260291761;9
70315737903;6
26328837147;1
13765388233;1
40666841398;1
29570048783;8
59174668433;10
49389081184;1
69194997090;9
51304572281;3
47867950624;5
39004761856;9
68479654309;2
70012679028;4
52758945322;5
90982101793;6
76282760467;6
23353461953;8
50180521235;3
97564875374;8
41867303317;8
91868507334;7
34308039275;3
82484890677;5
97657223947;10
61900712393;10
73263044395;2
78160410569;6
34659655245;6
83288717185;1
93033917085;9
66626577747;2
54620256925;7
87595278726;2
66385382456;3
88344845253;5
45278182628;2
58825872377;9
46611993129;2
47509504430;3
52227575512;7
44859566549;7
51271122144;6
51572569516;10
65965262370;10
89976814367;8
13706385519;5
16259608150;8
74677303765;2
79030688434;10
94644354045;8
66390871229;10
29650451452;10
80420784150;1
50377792836;2
79404480944;4
77498502867;2
37326583162;3
72536543282;1
36372678853;9
84582759742;3
49365123040;5
53559332561;5
96471612629;3
86394997684;7
72465135632;1
42274981311;5
85000524611;7
59437835456;2
84544401525;10
60231424912;8
84543637176;10
78239405734;4
19769683785;2
18246611520;4
37792243553;8
74681743221;1
22967205358;9
80637581831;9
57526570822;1
63679484605;8
95427288306;4
20257869330;7
91779915476;9
27426618776;6
68281438178;1
76556150685;3
68985010145;1
31921004463;4
72456854718;3
73181769831;6
85540014162;10
32815928430;1
96666808209;8
16000691436;5
46009249586;5
44158945429;3
22244624994;8
49333981871;7
61111727081;5
68333299794;8
56269104086;9
18523617544;9
69785425538;10
80748885280;4
55457675636;9
56893605527;5
59025421291;2
53679584816;6
49711314727;2
85773934867;1
53146821946;1
22740492440;8
31044127787;7
55687634438;2
47824239966;7
10825432466;9
77488812137;9
60555166576;5
39870353164;8
78036958743;3
61263619662;2
26306746934;4
95707064491;4
30248610606;10
50773665264;6
44634808465;1
22495809106;5
51091175677;8
86179160177;5
29085834442;1
87435233980;5
20630659032;5
82728852039;6
35914136868;2
21136245496;6
98201233369;5
11762222758;5
92144956635;8
50940322870;6
54943001010;1
32154947560;10
95696509322;8
47074349655;6
94196881473;10
38000397745;5
67454996720;6
30093571972;2
18116880132;6
84974051728;7
39101751162;7
70939668545;8
22565183463;2
32023974610;6
21422409767;7
89883059977;9
14094543878;9
94842793743;7
76176811931;8
66545921160;3
31627147321;1
81381964071;5
96799088147;4
17096480817;4
10716513231;7
18215738779;3
66979560147;8
66299576431;10
71035265296;1
93735534388;6
73484602785;6
28671414767;9
73083891556;4
45177023661;9
12748942401;4
64569051186;3
90576141156;4
76018605257;4
40979462118;10
77533440801;7
87757740610;4
95963304656;5
27025128949;2
95629716297;10
73985819057;5
88780696654;10
82621395568;3
85645088351;2
37743016552;3
23030062238;3
38586302261;4
96799088147;6
39591874492;1
19501644315;2
48372321909;6
21113166476;4
94769602981;7
94143522498;4
90794857380;7
66369339977;6
25602136039;8
73127416698;2
32867171731;7
72886443750;7
12826876593;8
26729173403;10
10419283530;3
21214318247;6
12340018734;10
96384581403;6
39890990623;6
92674806807;10
19646884189;3
23027216827;9
93000332404;5
19381330532;10
97353996117;2
65348908271;1
65437906036;4
36696282636;8
76475734876;4
98881695995;9
41233343952;5
79441388552;4
50567855953;7
10481426541;7
48222140622;6
43846114299;7
40607795559;9
56585622835;10
97917703689;5
32924043044;5
23743359201;6
23018466229;8
44158945429;5
25953864531;7
58327966399;5
66182380449;2
71130231217;10
41139903470;9
58779851610;5
72069748403;2
31497106131;4
53679584816;2
38117896979;6
73565356321;5
26693287842;3
21141972525;10
19362176663;3
72718758043;10
73402294786;7
64882797543;10
58521682342;10
98984823393;6
36916466040;4
70312822280;10
94419756706;7
40977798941;5
38108685548;10
58150857058;4
33191283316;6
77918387626;5
50474598211;4
28033916965;2
55706114476;6
61004766236;8
75418423943;1
12466026451;2
50026397718;7
36433294045;5
17449292276;5
29672050562;5
85874407509;5
67157084572;10
20856058586;7
19426162380;5
92001114789;9
24315642987;8
74339276194;10
78502176785;3
93081453007;4
82207130967;4
42053879929;1
42844762894;5
13494263296;3
99413941159;8
69435584502;3
34618634261;2
81459236963;8
47023331269;4
88748584952;10
63806764866;10
50572930404;6
50378101354;4
84943320758;8
68342635057;9
32425436834;6
47123006910;8
92793400917;1
40598899016;3
50969466176;10
46296947727;4
79886878677;2
76581899063;1
89759137582;4
28419074745;6
79991160022;9
21136245496;1
74761153735;4
14668773298;8
77137263343;1
73092052557;2
40773257818;9
58991261631;2
24972354020;10
69122045601;9
66751899859;6
62195946564;4
71264268760;10
18396894164;6
10451129269;6
53759945957;9
90474513432;8
99774513068;1
62195946564;8
15927760861;4
31044127787;4
35898941231;5
88297821601;7
94862023798;10
49130492105;1
74032744837;6
43846114299;2
11657672104;3
72202943489;4
63016238167;7
54962375898;1
64075118858;4
34060955784;5
38669836628;2
87392426617;6
50817767354;2
95192911460;5
41303213305;10
43454322791;7
54608982994;2
47777273921;8
19835023632;7
54798187809;9
92453579257;3
78438710113;1
87909009690;8
40413447876;2
98037259289;10
91177221712;9
27295216126;4
88683947688;9
82484890677;7
38487530580;1
47102905090;10
12278618835;1
83283869508;4
48065771481;3
70392892150;10
43947050782;8
46417463138;4
97739655679;5
47141464605;10
95212586940;5
27135756433;9
42938247062;2
90661585586;9
76556150685;5
95629716297;10
49089959949;9
51730475381;1
97831460623;8
85326782339;9
47549962000;7
94077522419;7
58632874407;5
92908092375;7
69595217784;6
59119896540;7
64951480185;2
83439769951;9
17465684106;1
39926097411;8
87392426617;6
24076590002;3
25726116390;5
91084844879;2
31695624556;10
28167851228;2
22300554179;6
81125507194;6
97806636359;4
16267592184;8
93176329627;4
26492056115;7
95164467884;3
37339151745;8
53036163817;5
64294117691;2
83795623277;1
33814102057;8
99372747770;7
66790078293;10
41431124319;8
92420802897;2
61724252017;7
46152015816;6
53971399402;10
54231854317;3
34258836107;1
31423370962;8
46123636173;9
97401573093;6
24873696966;4
61623216212;4
17808930819;7
45251301153;4
75098657759;1
50872988970;5
54630820294;2
92328627619;5
46458987779;6
45073371085;6
97920395384;3
46413744347;2
26926000418;5
89385639856;8
59411284747;2
59824475045;6
78059545516;5
32154947560;1
92629578299;10
22816971610;10
67026488885;3
38642289825;2
62543498956;3
46833913522;5
43468192295;8
67064111447;9
68643252982;4
29117185466;1
68718861533;6
66551512582;2
97003320000;3
83283869508;10
89246609632;2
46242193772;6
93898691078;7
61192332089;2
16524766071;9
37486551929;7
90041275061;5
35895534121;3
89679187421;10
83783711800;5
11693392898;1
20002884531;10
67795095132;7
51023095120;3
20224785416;5
68538756860;4
67351916255;7
87327949930;3
98400010782;3
89476575365;4
71152357674;10
74904596374;4
73954978870;5
52810596676;10
24048436813;4
85463688939;8
42802855277;5
17221785791;2
88663580043;3
18764552430;3
13499407831;1
85106537245;8
32448624123;4
94496256285;9
36073885019;7
88543748616;6
55868667404;6
13603214193;5
62517787181;3
68342635057;2
30781778474;4
52559816977;10
89889344534;10
40266860253;7
26084161171;2
35373132461;1
61279144036;10
80431725295;4
32648624133;2
63869975346;4
25884973861;1
69708857951;10
37226672274;9
26888925867;8
11066239219;3
58043412201;8
85077665463;8
25111122522;2
64944391673;5
17221785791;8
14788529795;5
74210546454;2
28684550119;10
11289492020;2
65954395374;2
25285410405;2
99401317504;2
81490627621;5
34881733730;6
20635825309;3
72546737637;1
21473818286;4
97633717533;1
54889646708;7
24398743469;3
80341440834;2
57951212536;6
98963023019;7
65287158939;1
63587193285;1
71033684248;4
68333299794;6
87685129496;7
40663541391;6
98378985571;1
50037963286;8
27621706490;4
13295924475;10
97540140824;3
87344275380;3
49537258458;3
27872399016;7
15519301655;10
72473249649;5
42000788876;2
94964243740;5
83877256900;10
45859484489;10
13255935652;2
52779406473;7
96014507472;5
92653935370;7
27814900652;4
27426618776;1
32096702271;1
60080057130;1
62041798135;4
84397170066;4
84798787120;8
73251830104;8
58632874407;7
87603596739;7
56854290314;4
24791774405;9
71605473698;9
11957916435;3
26478765224;3
46065846110;7
31814137927;8
18669370147;4
86214880670;6
13883923843;5
49733217376;9
30687036858;2
75862695198;8
90742068768;4
68488832508;3
32882619755;1
28909389029;1
79886878677;9
77199094211;9
92170710488;8
73416977421;9
31661518074;5
33808360069;8
90724017878;8
22783544606;2
69531953853;10
77878789764;1
55387995069;4
35371107306;7
53058552438;10
82115174029;3
83337866899;9
50093722757;4
56107204723;10
53490681173;8
82802295068;3
69084525040;6
99204074423;7
36341145504;9
34286941828;5
30723671664;9
97052755982;3
60950514260;10
99128818247;2
60664839478;10
79205756095;3
13269539895;7
55689308327;4
57340173080;2
26286798224;7
28656024746;6
31928707586;3
49118315244;9
83208976395;4
88342127908;2
98092317748;2
98153066492;3
16035604490;3
11146518499;9
83759318655;1
77749128022;5
50797805184;3
60445389630;8
41710251624;1
56248478738;5
10073865510;10
76181758718;4
36826723719;3
50559318652;8
82372256298;10
71377332384;4
22885043013;9
79581623607;10
99323349812;8
34233091808;5
26306746934;8
49130492105;2
42881676401;7
48705455115;2
29288416318;5
68333299794;1
97524385092;9
98443755116;2
16146141133;1
25799370856;1
91054929202;9
25183099291;10
15413363225;9
59691796810;4
85827989225;3
32781300409;3
24092603851;7
52570605217;10
97425098917;9
98949602924;1
65954395374;2
41372909854;4
12800636576;2
71635463193;2
96966072886;4
76940500440;5
72505855049;7
16684981312;2
86307759906;9
43900762291;9
24226661346;9
62137891102;7
94215212844;3
34270215419;6
41695336166;10
19537993001;7
22443867661;3
72820263269;4
35220310002;1
84754007881;6
39919498886;3
39550497258;10
72828156038;10
96193206590;8
55241556515;2
86406629695;2
48264899967;2
34913236280;9
73416977421;3
11359128099;2
96018512356;5
61407779246;2
39529975296;10
96574588830;1
83341644870;4
10559100192;6
51345071359;7
23338225054;8
44307036840;4
67316500891;2
91433001332;2
66898175841;4
30571882562;6
43199462825;9
46009249586;1
46930749764;4
65550805641;8
52265964138;6
14397983165;7
35091379128;3
69560629342;9
24031792002;1
62123017852;1
83642911338;3
89048708977;2
27866941596;6
18986557492;9
55471420329;3
23917197295;5
96021562791;5
98037259289;7
52642401532;5
66801901897;7
59717636560;5
24270471276;6
76525421950;6
92863131922;3
84246488106;1
19863686092;4
76820274004;7
79832744890;3
64350784133;4
87869998598;9
25553882669;1
26566192870;4
40627817029;10
64251821058;5
81798753837;10
69194997090;8
93030827286;7
62519047354;4
41356609317;4
95696509322;5
94828316109;3
96151403064;7
92532283153;2
33376378446;2
75310171133;2
51725324477;5
37506085486;3
19635402541;2
70731070665;10
87945380656;7
95659773340;4
93990829799;3
90647871690;5
10742953637;5
54200115994;3
91760178979;9
70118941721;9
58898336013;6
76722869726;9
75509766394;9
40144444470;6
24714779076;8
22059756605;7
48357726610;4
22158804501;2
44094063034;2
20398738067;8
56163335060;2
38334777459;2
91757794105;5
88797047036;10
83159822996;9
98171338438;8
71275076259;8
42998159988;4
66545921160;6
54249303014;2
27300245189;8
23609657808;4
22565183463;1
49303566946;6
38238254732;6
93348242039;3
57917127122;10
84603833739;4
19090874369;7
86664485635;9
19246445824;10
29584758616;10
80156763665;1
77975633215;1
54962593198;8
83125340853;6
71957979101;7
22366919940;1
98441756845;5
86179160177;3
97778105346;9
85384721881;2
59807485608;4
95498202735;3
49038423504;6
76012290577;6
61927676069;8
67335318569;7
87149367080;7
70078452052;1
42420073476;5
42973265370;8
47893598513;7
67728447391;8
66786937824;7
55430590257;6
20353304441;6
56000489173;6
84924585298;6
49905717621;2
46930749764;10
47219984783;6
22623039718;9
62454611417;8
86307759906;3
25882106915;10
89964508308;2
28888453033;2
43117224056;7
43795015231;1
42410284947;4
82484890677;3
58530130251;6
51892021079;6
26926000418;6
52110669143;8
15769327451;8
23250544514;9
17808930819;10
93068345480;5
51832044080;6
77909845627;4
97430765105;5
14593707423;6
80412997014;2
58104929304;6
84497187980;3
96374181953;3
30260331211;5
42160587776;9
93513489988;7
28010902606;9
98833107102;5
43114020796;8
21882865415;3
90535758486;5
13386183063;3
50324891594;1
93645471003;1
16113608620;4
19678120322;5
38704709588;4
83467262105;6
20989468988;5
22657905729;5
47402094690;7
78722276125;6
47825206655;8
43030441588;7
30441842457;3
38845003835;1
26287036823;7
61328445855;10
29840114463;7
10581463147;3
49475474712;7
36826723719;5
69319544607;10
31359603150;1
93780721061;6
56695207409;10
20205318642;9
49389081184;7
53036163817;1
94206993838;9
21954328557;8
38084053592;8
87229446024;3
78998163214;5
44052912346;1
39992773615;3
46413744347;9
18215738779;4
13309765382;6
43677795922;4
87327949930;6
58806580049;7
93552499188;5
24422092250;9
41027145532;2
90510227427;6
39854569828;5
22785485283;7
95705835864;5
39727349205;1
55146461366;10
28033916965;9
98292839952;9
90311890037;10
20773772188;5
80699832454;10
57233789301;2
78160410569;6
96514360223;4
54919745400;2
81348465432;6
43475295066;8
84629337562;7
33394168214;3
10641084821;3
22487929215;9
71755691752;5
41175214628;6
24321904403;4
47170604947;5
91895211761;2
69550238948;4
34281861314;2
46417350613;7
78291370538;5
37564943919;2
10767220497;5
44342756043;5
43778730817;6
56820697904;10
58156711434;8
47696308713;1
34096373436;1
14290632134;10
89028945771;6
41964010170;7
54962375898;6
15711206032;3
78160410569;6
89858056650;7
36859759926;4
36504867601;5
90041275061;3
33156510241;6
81914898861;7
10426337837;3
89024109032;2
86030876012;5
46569807326;4
95617815132;10
82859190317;10
89446589850;1
32310655713;2
34178690043;8
28459538344;4
14086551345;10
21759562081;9
40497638077;2
49877503966;6
72990369325;8
69063103129;10
41296778088;3
45019377462;6
70063365543;10
22385455109;1
67506423823;10
49786930161;5
15420252820;2
17240409828;1
25529945517;2
18875403314;4
97702727213;1
39966974996;2
41695336166;1
99077294740;1
94196881473;7
87169267557;4
47214787094;10
47776168333;2
95007155832;7
77022882287;8
62041623744;3
91597443336;10
14016979892;3
32683612756;7
70629431368;8
48911471891;7
32694297818;6
74493784005;5
74926520980;5
95473457956;1
11241098527;9
75380291734;1
91760178979;10
32821620805;7
53050315922;1
56016384657;2
75048721384;7
41194500571;6
54867397517;6
76861495817;6
22130675685;8
96377836945;5
68793320037;5
28453638675;6
96803093976;8
59506493796;6
74129106891;10
48838207738;1
14742071153;2
56820697904;4
92582046478;9
25921546922;3
11836327543;4
15609737575;10
14873210467;1
23507328895;5
57051284691;1
73796807924;10
69349139107;9
91858501409;6
60038075490;5
46970870880;8
48298033103;2
69992164526;5
66738700014;10
96171295085;6
27135756433;1
68348240417;4
75767997612;8
46294979293;3
54502895599;9
30214180293;5
98865854838;1
46821686565;1
43366242766;9
26478765224;7
98447673663;6
83709453537;2
77248811655;2
93676478898;3
84194022111;5
94522949331;10
11912335679;1
62852241935;2
67171315768;7
39150063600;4
24321904403;4
60896962256;9
60057502242;5
22714265060;3
65575313389;1
89838028921;9
50906743674;1
91073989951;2
92603885845;1
76822378358;3
36775731079;8
70660463549;8
73233048617;7
82936437037;4
63985939736;10
22371357972;2
73634175557;5
87087120611;3
54952899541;9
41634776618;5
13902661362;6
81028697040;2
48222140622;1
74715714253;7
29840114463;9
25815138350;7
79084373831;4
92676556858;2
89012159942;2
95705175700;10
91415450055;1
95981799201;6
93852996372;5
20026759095;5
78803001010;4
79359554021;6
52092275884;8
67163391378;6
49000813719;2
11875325524;9
76282760467;2
45603334947;5
34797406887;10
63558974163;1
46591456437;9
41612004899;10
38788165643;6
67087892318;1
84110658451;3
26634205117;8
71094114130;4
37928390597;8
51201394265;4
90215162542;1
93101115413;8
65817440117;8
83059984615;2
71440122880;5
93289292647;9
39890990623;9
75150825286;8
63256616847;7
15578404162;1
70842583884;9
30879134193;6
80806879728;5
67926352708;9
14524311021;3
89731089809;2
41569203993;5
56209339586;2
25621342554;9
59777341085;10
75819589453;2
57381668908;5
55071431852;10
63755704403;10
15306295519;7
29357591097;10
57192331988;5
30786915571;9
72319074514;4
97381055277;1
15944661735;7
35222505247;7
33461296524;6
46883587300;4
48740826778;6
31253287247;3
34920350060;4
23027216827;1
23532961324;2
87392569104;2
27167430699;4
90642527667;9
70792450575;8
21654397536;8
82207130967;1
41942949482;3
31044127787;5
21763454598;4
92435563281;10
89104943839;2
90515177865;10
79542935371;6
13448164755;6
32297089263;8
80392555366;7
29292432607;7
81411223549;2
79640643523;8
95873155412;9
90982101793;4
65891961203;6
66299576431;10
63933610851;7
39783150523;9
47549962000;10
43517876517;4
99585039007;6
36132349861;3
63830456152;10
36793581119;3
29823729018;1
14094543878;6
23548677744;8
55379137745;1
17855291823;7
76404240095;4
78719824879;5
55135677948;7
87093333705;1
72936174607;6
35924614560;1
12257031498;3
30736947366;10
81459236963;10
61602798685;7
62795691619;10
67506423823;10
93349318701;6
70658161747;10
94271532765;9
54348237976;6
54817945914;3
98753303387;5
37852174865;5
68945636735;8
72333409309;7
98036274794;2
89150184772;8
63087155879;4
29893947240;4
87627279044;2
40855792194;8
13440173293;4
31423370962;6
38214890044;4
72473249649;3
54817945914;1
83150787987;3
67551068222;1
87747568436;8
71544053128;3
93507270895;9
66385382456;2
96761838117;8
70202078295;1
13533788011;4
12310494172;2
91242467618;6
83186730870;6
45437597879;4
38082779640;4
80245157757;9
62195946564;3
38642289825;6
61118519017;8
53450431498;2
21244671225;6
25396258264;10
54578295291;3
74760474343;2
39818046793;8
19260291761;7
54480970586;10
31413014106;2
59924053539;3
12883697596;1
97793949242;8
42514106774;8
30761456371;10
61709752548;7
20958134403;3
55957229773;3
71675493717;4
23131690625;5
10559100192;4
56184643286;6
83653189686;8
17682186596;5
13533788011;2
11161746355;8
33663375310;9
86534590870;4
73945053988;7
25875554632;6
58158327823;9
45307918904;5
96234621331;8
60538555804;9
55185030731;5
79321289092;10
55549049886;4
95764365674;5
86901283154;9
82165061002;10
65402370748;9
47102905090;5
10969942873;1
24453207256;9
19381330532;7
98575267277;3
56209339586;8
56965590366;10
24025192621;3
76251885407;7
62667597277;10
27392294209;5
64678138659;9
49159580430;9
43468192295;10
31486560977;8
29860371028;8
84982441856;8
50907380825;1
81440396777;2
67240642031;4
13951081366;5
69550238948;9
84051009544;5
97793949242;7
18707082555;2
86658314539;4
91877407410;4
36743230208;1
49674713623;2
90548682235;8
99907623003;5
49076289687;7
14446286588;5
47683502887;3
72505855049;2
18305618710;4
79925167643;9
33647290942;1
42738557824;6
44323068602;9
47578927052;4
57796856755;3
26041791450;1
76578201816;2
85211223386;3
85000524611;1
15296684790;7
22282313958;10
16113608620;10
56132784202;2
63732679112;9
30619720195;10
55773087705;2
96971017058;6
30026387005;4
56772837030;2
36850819922;1
86217439298;5
18353974405;10
87630741314;4
88748584952;9
20735608964;4
62554125237;4
90133621027;10
50371843390;7
31523689940;5
90259849907;3
79886878677;2
19479994571;7
13234621349;10
92841964511;5
25580731731;10
39025783882;5
61400351850;1
37691314500;10
46918787648;3
66709262681;4
25099991488;10
15951953603;3
41624334675;9
49414418271;1
44860574481;10
31413143159;5
52979731659;6
48287588258;2
80496383272;3
78497829863;10
85769817969;1
46413744347;5
37110918565;6
73837022687;7
69695024727;5
78284966838;2
32190573207;3
96071904557;5
29879409221;5
70615669344;8
75428863929;8
32310655713;10
77709863853;5
99334586047;6
95184017128;8
66895126883;2
54620256925;8
76627162662;2
23846748151;5
18234648469;4
23609657808;4
30629982945;9
76121838777;10
26792584531;3
43342168324;10
22990109407;8
82586339667;2
24887087250;3
45198770362;9
48138570006;6
86880760801;4
52387504758;6
51588480066;3
33209497866;6
91877407410;1
22158804501;1
66890962558;6
91654183069;1
63942778515;6
40142446362;8
45714615668;2
92463841163;7
10742953637;9
21549913438;10
61483555699;7
86996022674;1
27309094620;4
85748221035;5
17809739229;4
89677524201;7
31001846877;1
48978580140;9
78667719445;7
23917197295;3
99724403597;2
18215738779;2
77849053647;10
78614256998;10
14290632134;9
90300764763;10
21334058684;6
64218808820;2
89896639106;9
74701148918;9
26217504808;5
75643798325;7
13449847651;9
93452723762;8
54672860973;5
49412945867;9
35101587866;6
66229044611;8
43677795922;1
40531389472;1
11878826863;3
26016276789;9
25324593753;7
55957229773;1
30144066124;1
73601730601;4
89896639106;9
60548941602;5
14458104125;4
93990829799;1
67510845116;9
35912668021;3
76486312023;3
49674713623;6
42040211165;8
31523689940;2
12696468365;8
80156763665;8
50461530752;7
31246272813;9
95423894904;9
40125932025;9
76349951413;4
54002504612;4
52461038553;7
15892725657;3
70394026177;5
27777019788;10
50571695017;6
60128435204;2
64476414572;1
53975320816;8
22385455109;2
76137339069;3
20958134403;6
53423261759;2
37685607162;5
54765976861;9
59807485608;9
23720336072;6
41553793421;10
24270471276;5
56045649546;10
32895039021;7
16997944397;6
72403068659;10
43443969779;4
98735779683;2
56347453879;10
84586954053;7
16252896159;10
81914898861;2
41473512793;5
88298836983;2
21649274457;9
83422208069;4
82890410058;9
29584627921;5
70315737903;2
63244662535;7
38108685548;7
13771516991;2
64020557075;7
27872399016;5
23744257200;2
31982625826;3
15359543588;5
31799135017;10
45264294352;9
29823729018;5
28714028523;9
68306516518;9
77880582543;10
58327966399;9
33018147815;7
68710647224;2
19340115586;2
10336056215;3
72972407069;6
43891324006;1
22710047562;7
40795655436;4
80569138598;9
81757843023;10
91610089746;4
17887372317;10
63942778515;3
44754039950;2
81421477745;5
35091379128;7
17887372317;4
17056974996;4
22703857243;10
44545029911;5
13592910877;8
76289069585;10
79148343988;2
99938607106;8
25706703691;9
77299943897;2
28714028523;5
85015970200;8
21458399392;6
39139443103;7
68486748335;2
58614288265;6
35582741384;1
75380291734;4
90530328146;2
61916595065;1
36085669640;9
76294367120;4
99898513493;1
58502862470;8
19026149002;3
35907347136;4
96628146788;4
72872849929;3
10950496115;1
10538551114;7
10313745722;4
95584132322;7
16625447517;1
42979324166;5
29542962668;2
21703945801;10
86239751664;2
54047356252;3
57383101998;4
82370176308;3
99585039007;10
23032790051;1
26030598683;8
42387707597;1
90220916130;3
73674216737;1
93079881190;2
47349166709;6
75048721384;8
15653528864;3
40627817029;10
29513857657;1
97657223947;2
22967205358;7
48802092509;5
28684550119;6
39569827068;1
51909686583;8
73740007066;8
99792191527;2
48073239921;6
96116126744;4
88827170650;3
38787836683;3
95657353286;7
82028341652;4
86534590870;1
34797406887;9
95329362678;2
42657921933;1
36328115986;3
41186427984;7
79551261002;10
47480327055;9
33017613617;10
51091175677;1
96799088147;4
73065828804;4
67898569896;10
71602200814;4
82621395568;9
29666476589;9
85122486528;8
33324728785;8
56697312432;3
65507940426;10
95137419154;9
96981400445;5
45394130689;6
71094114130;5
55104629126;7
86239751664;1
55036049717;7
83383717881;7
58378355000;7
31122397265;4
19380825759;2
65590854235;5
62517787181;7
93705000134;9
35898941231;8
29672050562;7
29156276090;9
81247932141;4
46319600457;10
43085438410;1
22827252225;1
25335243349;8
39154335819;1
39085058999;2
34058067002;7
81650039176;8
80997403070;2
37167327442;6
46152015816;6
41695336166;2
59438114349;3
71243129896;8
29595262232;2
77339866314;10
73508272700;5
19997642728;1
38776615301;1
23404721461;6
83502381580;8
33303444010;5
37997369338;6
58147453254;1
17697497490;6
22785485283;10
30800654408;10
20478561861;7
12948139227;7
30254173745;1
84940499231;4
66394463055;7
83383717881;7
84732859656;8
35111190130;9
77440159392;8
77835580846;9
93421294987;2
91268490917;2
76068993280;4
44829180381;3
87967973294;1
17855291823;4
30217940344;5
39764131787;3
20027788119;7
86901283154;8
51526611579;3
46237780323;6
75266463741;8
53559332561;2
41115858990;6
52877917467;4
71146254202;8
55761943995;6
54620256925;1
94978749867;10
34974155472;7
22005380173;10
74509557286;6
53696912858;10
95381231474;4
67795095132;3
39025783882;4
62145385449;4
40692258207;8
93709250563;2
23404721461;7
27324471047;7
38903147092;9
74493784005;5
72984000819;8
96151403064;7
13448164755;7
59311127883;10
77809757825;6
86963726215;10
43491377153;9
43970141754;2
26344147015;4
91393570417;4
18376409843;2
75547749688;5
75547749688;6
48543740989;2
12391123829;3
27212227292;5
34226084802;7
34429555986;3
62249205488;2
53581523743;6
75252614479;6
76633306091;10
17470466418;8
20131006044;2
25335243349;3
37963055267;1
70147487276;7
25820931131;8
53063812101;2
47788734663;4
89950807976;10
29844643351;9
31894492753;10
75857721844;1
73199138979;2
94874652615;8
51462237858;9
42476262226;2
13494263296;1
16777592696;2
95838976427;3
52911322221;1
32497847096;6
68479654309;7
18616379361;10
35111190130;7
87327949930;9
88168839895;2
28867188305;4
15951953603;4
91449769785;4
94738328611;1
55506514831;6
74701148918;1
53940516112;2
35416680734;6
22710047562;5
35690930497;6
28795011192;3
75509766394;1
57385964102;5
91654183069;4
93472012257;1
85589322648;6
87261722050;4
54985249964;3
89838028921;6
21447530806;5
66545921160;8
58270280850;9
85685997558;6
96966072886;10
20287487705;3
10206431360;6
74924153753;10
64459812621;9
12132055878;6
59229966303;7
73263044395;4
62199096831;1
59498610446;1
38577230264;5
18772843788;3
33426605545;8
61016752212;4
94617278059;5
31401592563;3
18816557539;4
98952562576;5
78062327899;6
35354146284;5
67401904576;5
64737953316;9
55135677948;2
54521074888;1
76018605257;10
82488027810;6
72069748403;6
70731070665;10
15885569420;6
56184643286;4
75162874147;10
34149857942;9
40413447876;4
96393288895;4
56522850641;7
43878129036;7
41494489517;3
69695024727;7
34690589994;7
44697325748;4
28175859414;3
66923403837;1
86942431512;3
83957873658;5
41744577765;3
70988037192;7
50011533000;5
35220310002;4
31682551025;6
19224163318;9
67654558895;5
50634314267;10
83106267751;7
93704454779;3
97324167489;1
37088750018;5
55891885906;6
37582785160;6
62415289978;6
96557460972;5
64679148569;2
16503931389;4
61350670350;6
17996610664;9
21544730236;1
81034332302;5
28291563968;2
81850047975;10
40190320414;7
67465214161;10
50376759926;1
34313062309;10
60080057130;2
66849970303;1
34515688215;5
39212332634;3
84974051728;7
63362710500;2
75074190972;5
93852996372;10
17518780598;3
73530019231;7
92222103901;10
63305837976;4
38067242515;8
60056240211;2
49269317040;4
33862726050;7
11363943523;3
16122266006;8
40395362508;10
39936257500;7
82165061002;10
97381055277;1
83125340853;5
67668024417;6
92676556858;7
49476752138;7
10767220497;8
92674806807;7
73784660291;8
93970728278;9
46009249586;8
62122580699;5
20178639561;8
63872222286;8
23561545979;5
72617193059;9
29860395943;6
40379412115;9
49501773051;9
14523563214;1
94188174645;7
41949034421;1
57496031303;3
57517928757;3
72927652993;8
41654511823;8
87334878136;2
68501951509;2
48073239921;8
30142955387;9
80750489882;2
12120382571;3
87106228887;3
23573200216;8
95978163941;6
19813017245;5
25495823841;9
75048721384;7
92542075554;5
45281718022;5
50747957942;7
56047633962;7
55703811619;2
85367879711;7
47349166709;3
95419992092;1
69996163582;10
27758977572;9
21668158360;4
35892359325;7
79939842109;2
72995654043;5
18059608461;9
40219479195;2
79730431505;1
37167327442;8
68501951509;4
35432088689;5
80914608073;6
53594688531;3
14165856426;7
47399111001;10
74715714253;4
47240766423;8
83922377242;7
55968607427;8
16889685780;2
61286526628;6
88165631863;7
35824297369;1
77531270453;7
71794680657;2
59242133013;4
41392173486;5
65914827700;5
42679766458;7
50171050854;7
19646884189;1
61357154022;9
62891731987;6
89160243329;2
66338035006;8
67316500891;3
11683662886;8
67984973068;7
23030062238;9
35305285832;5
94143522498;10
16404856308;3
41200859889;10
76655414934;8
21933417290;10
17880804650;10
12509737006;6
95297137839;1
88675911316;8
98963023019;7
81997728972;2
50318881085;5
43685981359;5
68662192879;7
54429730960;6
22454677038;8
10379764465;1
74539143645;2
80019064150;9
13820901593;5
33549434702;2
30786915571;9
69484336783;4
21321456847;8
94954223758;4
